district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
pathanamthitta,599,1197412,561716,635696,67294,76061,89315,84509,82770,79258,78280,87475,88083,92323,79426,78078,64733,48508,37326,28439,34377,681666,55074,456404,153,150,44,262,164465,8108,1024839
