district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
akola,501,1813906,932334,881572,149369,155614,182016,181483,176234,154053,135083,130317,118012,99788,82063,63733,59046,51065,36367,18189,17469,1107809,357253,4483,1504,328033,10205,389,364059,100280,1349567
