district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
morena,419,1965970,1068417,897553,209063,229528,250881,221929,185397,157504,136962,128685,103801,83036,65474,51203,49997,34202,28200,12499,16129,1875495,76159,1092,557,3234,6681,92,421519,17030,1527421
