district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
auraiya,162,1379545,740040,639505,134123,161599,174575,163715,122372,99952,90680,92491,76535,61057,47169,39720,42930,28386,21644,9651,12554,1273546,101963,1004,371,332,228,444,391622,150,987773
