district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
palamu,358,1939869,1006302,933567,217299,266284,269126,188105,155614,148144,133054,118056,96738,77820,60918,53473,58406,40388,28335,12222,14645,1683169,238295,6164,734,188,284,5681,536382,181208,1222279
