district,distid,total_pop,SexLabel,SexLabel,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,Age,religion,religion,religion,religion,religion,religion,religion,caste,caste,caste
,distid,total_pop,male,female,0to4,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80p,hindu,muslim,christian,sikh,buddhist,jain,other,SC,ST,other
dhemaji,308,686133,351249,334884,71053,81761,82165,70330,64718,64194,52844,47748,37101,31937,22908,16963,15787,10327,7869,3894,4303,655052,13475,8711,297,911,167,6315,44225,325560,316348
